ENTRY_Z,FEATURE,MIN_OBS,MIN_STD,NORM,WEIGHTED,WINDOW,accuracy,ap,auroc,base_rate,f1,threshold
0.5,entropy,5,0.5,len,True,10,0.73502722323049,0.4498821568234292,0.7544863302420812,0.20689655172413793,0.5133333333333333,0.22032387826477037
2.5,surprisal,5,0.25,len,False,5,0.6098003629764065,0.3489182028895385,0.6989742663294392,0.20689655172413793,0.45843828715365237,0.06451612903225806
3.0,entropy,2,0.5,none,False,15,0.7604355716878403,0.22999144482032027,0.623308844192862,0.20689655172413793,0.4,1.0
2.5,entropy,3,0.25,len,True,20,0.46098003629764067,0.24465830993773244,0.583463808262074,0.20689655172413793,0.40480961923847697,0.0003917183865556733
2.5,entropy,5,0.25,sqrt,False,20,0.604355716878403,0.2892264857360811,0.6295013850415513,0.20689655172413793,0.40437158469945356,0.23408229439226114
1.5,entropy,2,0.5,none,True,5,0.7023593466424682,0.39607759891618205,0.7275984583885343,0.20689655172413793,0.5,1.6675869451624816
3.0,entropy,5,0.5,sqrt,False,20,0.7767695099818511,0.2808569632699949,0.6247541049419888,0.20689655172413793,0.4,0.10259783520851541
0.5,surprisal,5,1.0,sqrt,False,20,0.7513611615245009,0.42084767608700735,0.7243968043678991,0.20689655172413793,0.47509578544061304,0.9805806756909202
1.0,surprisal,3,1.0,len,True,5,0.6696914700544465,0.37326825764676586,0.7026576739331165,0.20689655172413793,0.44171779141104295,0.09293412220157617
3.0,entropy,2,0.25,none,True,20,0.5117967332123412,0.2815855547779337,0.5958288168934923,0.20689655172413793,0.3640661938534279,0.18683311798328317
2.5,surprisal,3,0.5,len,True,15,0.6225045372050817,0.2983849175032792,0.6537797583202858,0.20689655172413793,0.44086021505376344,0.07461963824005012
2.0,entropy,2,0.5,len,True,5,0.5662431941923775,0.3817243342808664,0.7032397928459593,0.20689655172413793,0.44547563805104406,0.00475578348579522
0.5,entropy,2,0.5,none,True,10,0.6987295825771325,0.39334936500639844,0.7299771167048055,0.20689655172413793,0.49079754601226994,6.488928828164812
1.5,surprisal,2,0.5,sqrt,False,15,0.6896551724137931,0.3945106002825111,0.710165000602192,0.20689655172413793,0.4605678233438486,0.50709255283711
0.5,surprisal,3,0.25,none,True,15,0.6460980036297641,0.360080165390426,0.6977397727728933,0.20689655172413793,0.4598337950138504,12.104631410428956
2.0,surprisal,5,0.25,sqrt,True,15,0.588021778584392,0.3190899900918778,0.664197679553575,0.20689655172413793,0.43672456575682383,0.9213539076453013
2.5,entropy,3,1.0,sqrt,False,5,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
2.0,surprisal,3,0.25,none,True,15,0.6442831215970962,0.33231398699345094,0.6791320406278855,0.20689655172413793,0.449438202247191,7.588842504766944
0.5,surprisal,2,0.25,sqrt,True,20,0.6787658802177858,0.34849290129254146,0.6849331566903529,0.20689655172413793,0.4520123839009288,2.7600857512397443
1.0,entropy,2,0.5,none,True,15,0.6787658802177858,0.3860955587339322,0.733489903247822,0.20689655172413793,0.4985835694050991,2.9424561189174785
1.0,surprisal,2,0.25,sqrt,True,5,0.6442831215970962,0.3412815060153058,0.6927215062828697,0.20689655172413793,0.449438202247191,2.5850261250261743
3.0,surprisal,5,0.25,sqrt,True,5,0.7005444646098004,0.3167159478156436,0.6790617848970252,0.20689655172413793,0.4329896907216495,1.7999252879566068
2.5,surprisal,5,0.25,sqrt,True,10,0.6261343012704175,0.2985753991544217,0.6694166767031996,0.20689655172413793,0.4340659340659341,1.0036658399013219
0.5,surprisal,5,0.5,sqrt,True,20,0.6842105263157895,0.3877559676687832,0.7130454855674656,0.20689655172413793,0.4759036144578313,1.6889101776316306
3.0,entropy,3,0.25,len,False,10,0.49364791288566245,0.2509113524181631,0.5824400818981091,0.20689655172413793,0.38949671772428884,0.008771929824561403
3.0,surprisal,5,1.0,len,False,15,0.6896551724137931,0.27830425258091085,0.6534886988638645,0.20689655172413793,0.44660194174757284,0.006535947712418301
2.5,surprisal,2,0.25,none,True,15,0.631578947368421,0.32791443071579673,0.6708920470512666,0.20689655172413793,0.43454038997214484,6.174517090130793
1.5,surprisal,3,0.25,none,True,20,0.6878402903811253,0.3260917178225196,0.6795937211449676,0.20689655172413793,0.44155844155844154,11.05746611123892
3.0,entropy,3,1.0,len,False,20,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
3.0,entropy,3,1.0,none,True,15,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
2.0,entropy,5,0.5,none,True,20,0.7277676950998185,0.36367495724143895,0.7073246617688386,0.20689655172413793,0.4755244755244755,0.9558478832667641
1.5,surprisal,2,1.0,sqrt,True,10,0.647912885662432,0.34837047306134283,0.69915492392308,0.20689655172413793,0.4550561797752809,0.2524723782602791
1.0,surprisal,3,1.0,none,False,5,0.676950998185118,0.3580716482598489,0.7011521939861094,0.20689655172413793,0.4506172839506173,3.0
2.0,surprisal,3,0.5,len,True,5,0.617059891107078,0.3219150219290866,0.6869203902204023,0.20689655172413793,0.43733333333333335,0.11607298675424242
0.5,surprisal,2,1.0,none,False,15,0.7241379310344828,0.39218555407090383,0.7125235858525031,0.20689655172413793,0.4647887323943662,6.0
1.5,surprisal,3,0.5,len,False,5,0.5753176043557169,0.3302331915916634,0.6850034124212132,0.20689655172413793,0.43478260869565216,0.06993006993006994
2.5,surprisal,3,0.25,len,False,20,0.5626134301270418,0.25730976167405106,0.6203179573648079,0.20689655172413793,0.39900249376558605,0.05405405405405406
0.5,entropy,5,1.0,none,True,15,0.7150635208711433,0.4169535197065403,0.7408567184551769,0.20689655172413793,0.4984025559105431,1.8716621383822578
2.5,entropy,3,0.25,len,False,10,0.4337568058076225,0.27107755204406725,0.6097795977357582,0.20689655172413793,0.39768339768339767,0.008771929824561403
2.0,surprisal,3,0.5,len,False,5,0.455535390199637,0.3371052041789066,0.6685635713998956,0.20689655172413793,0.4094488188976378,0.03125
3.0,entropy,2,1.0,none,True,20,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
0.5,entropy,3,0.5,none,True,15,0.6878402903811253,0.39285324899972396,0.7298667148420249,0.20689655172413793,0.4819277108433735,6.379529317388544
1.0,surprisal,5,0.5,none,True,5,0.7114337568058077,0.3713095121440124,0.7109277771086756,0.20689655172413793,0.4854368932038835,8.523552485186132
2.5,surprisal,2,0.5,len,True,10,0.6061705989110708,0.28860959852476126,0.651491428800835,0.20689655172413793,0.442159383033419,0.07184386961285329
1.0,surprisal,2,1.0,sqrt,False,20,0.7096188747731398,0.42553546114263896,0.719920510658798,0.20689655172413793,0.47368421052631576,0.52999894000318
3.0,entropy,3,0.5,len,False,10,0.7531760435571688,0.2354507293699194,0.6100505841262195,0.20689655172413793,0.38181818181818183,0.006289308176100629
2.5,surprisal,3,0.25,none,True,5,0.6225045372050817,0.3364033091867601,0.6887068930908506,0.20689655172413793,0.44680851063829785,7.044428440195578
1.5,entropy,5,1.0,sqrt,False,10,0.7586206896551724,0.27980322026561166,0.6410735075675459,0.20689655172413793,0.4291845493562232,0.07930515857181442
3.0,surprisal,5,0.25,none,False,15,0.6388384754990926,0.291820866562237,0.6829459231603036,0.20689655172413793,0.4297994269340974,2.0
0.5,entropy,3,1.0,sqrt,False,5,0.5825771324863884,0.40746207438988713,0.7263238187000682,0.20689655172413793,0.45754716981132076,0.6324555320336759
2.5,surprisal,3,0.5,len,True,20,0.6116152450090744,0.2877429312874014,0.6477377654662974,0.20689655172413793,0.43386243386243384,0.0675090137852712
2.0,surprisal,5,0.25,none,False,10,0.6551724137931034,0.31368526448424905,0.6816813200048175,0.20689655172413793,0.4378698224852071,3.0
2.0,entropy,2,0.25,none,True,15,0.4537205081669691,0.3296231959806672,0.6511200770805733,0.20689655172413793,0.403960396039604,0.722537095575527
0.5,surprisal,5,1.0,sqrt,True,10,0.6588021778584392,0.3950081228864211,0.720974346621703,0.20689655172413793,0.4748603351955307,0.6189960118507802
2.5,entropy,2,0.5,len,False,5,0.6497277676950998,0.29562923604927066,0.6567304990164198,0.20689655172413793,0.4340175953079179,0.007462686567164179
3.0,surprisal,2,0.5,len,False,5,0.7168784029038112,0.3298311078325434,0.6782588622586214,0.20689655172413793,0.4264705882352941,0.05970149253731343
3.0,surprisal,2,0.5,len,True,5,0.5753176043557169,0.30047363133697,0.6723071982014532,0.20689655172413793,0.43478260869565216,0.03312945354334952
1.5,entropy,2,1.0,sqrt,True,20,0.7767695099818511,0.30805192250771746,0.647446706009876,0.20689655172413793,0.4383561643835616,0.004571910697246007
1.0,entropy,3,1.0,sqrt,False,10,0.7132486388384754,0.42600185224167203,0.7287727327471998,0.20689655172413793,0.487012987012987,0.28005601680560194
0.5,entropy,5,0.25,len,True,15,0.5644283121597096,0.3346215279647091,0.6787707254406038,0.20689655172413793,0.4312796208530806,0.2507538064852524
3.0,surprisal,5,0.25,len,False,10,0.4863883847549909,0.29683759298338513,0.6528463607531414,0.20689655172413793,0.40670859538784065,0.03125
2.0,entropy,5,1.0,len,False,10,0.20689655172413793,0.12386830281508159,0.5074270344052351,0.20689655172413793,0.34285714285714286,0.0
1.0,surprisal,5,0.5,none,True,15,0.6842105263157895,0.35638152250597,0.707414990565659,0.20689655172413793,0.48214285714285715,6.930953912323876
2.5,surprisal,2,0.25,sqrt,False,15,0.5825771324863884,0.32698669049700707,0.6756794732827492,0.20689655172413793,0.425,0.31622776601683794
1.5,surprisal,3,1.0,len,False,20,0.73502722323049,0.3684325638291729,0.6941266209000763,0.20689655172413793,0.44696969696969696,0.07086614173228346
3.0,surprisal,2,1.0,len,False,10,0.6733212341197822,0.2562320459582766,0.6363161909350035,0.20689655172413793,0.43037974683544306,0.006993006993006993
2.0,surprisal,5,1.0,len,False,5,0.631578947368421,0.3508812838650069,0.6972981653217712,0.20689655172413793,0.4528301886792453,0.023255813953488372
1.5,entropy,5,0.5,none,True,5,0.691470054446461,0.3965367582650259,0.7304387972218876,0.20689655172413793,0.49101796407185627,1.5208923654822604
2.0,entropy,3,0.25,len,False,20,0.3738656987295826,0.25778067236590774,0.5946043598699265,0.20689655172413793,0.3828264758497317,0.02040816326530612
2.5,entropy,2,1.0,none,True,15,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
0.5,surprisal,3,0.5,none,False,20,0.7023593466424682,0.3887830525501414,0.7092817856999478,0.20689655172413793,0.4675324675324675,6.0
2.0,entropy,3,0.25,len,False,10,0.4827586206896552,0.27758045942530574,0.6073507567545867,0.20689655172413793,0.3897216274089936,0.06172839506172839
2.0,surprisal,2,1.0,none,False,15,0.7078039927404719,0.3284635006366144,0.7050162591834277,0.20689655172413793,0.4429065743944637,2.0
0.5,surprisal,5,0.25,len,False,15,0.6823956442831216,0.366725578001781,0.7066221044602352,0.20689655172413793,0.46153846153846156,0.16083916083916083
1.0,entropy,3,0.25,len,True,15,0.455535390199637,0.27446596127514217,0.6202075555020273,0.20689655172413793,0.4094488188976378,0.12634886554494434
2.0,surprisal,3,1.0,none,False,20,0.5843920145190563,0.332089213670203,0.6995363121763218,0.20689655172413793,0.43734643734643736,1.0
2.5,surprisal,3,0.25,len,True,5,0.5372050816696915,0.2936232173821583,0.6526556666265205,0.20689655172413793,0.41647597254004576,0.17231551654199254
3.0,surprisal,5,1.0,none,False,15,0.6896551724137931,0.26648841291172554,0.6653920269782007,0.20689655172413793,0.44660194174757284,1.0
2.5,entropy,3,1.0,sqrt,True,5,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
2.5,surprisal,5,1.0,none,True,15,0.6969147005444646,0.31670828613229096,0.6743345778634229,0.20689655172413793,0.4560260586319218,0.6139193062692581
1.0,surprisal,5,1.0,none,False,5,0.6878402903811253,0.35528200328157883,0.7017844955638525,0.20689655172413793,0.4591194968553459,3.0
2.0,surprisal,2,0.25,sqrt,False,20,0.6352087114337568,0.35854850832540835,0.6766730900477739,0.20689655172413793,0.42406876790830944,0.46499055497527714
1.5,entropy,5,0.25,len,True,15,0.484573502722323,0.2800037282217877,0.6173471436027139,0.20689655172413793,0.39574468085106385,0.06285810696342092
0.5,entropy,5,0.5,sqrt,False,10,0.7096188747731398,0.4130034614150478,0.7174013408808061,0.20689655172413793,0.477124183006536,1.3728129459672884
2.5,entropy,5,0.25,len,False,15,0.4809437386569873,0.2573759206527124,0.5932695009835802,0.20689655172413793,0.39915966386554624,0.012578616352201259
1.5,surprisal,2,0.25,none,False,15,0.6823956442831216,0.34688653806159914,0.6927516158818098,0.20689655172413793,0.4479495268138801,4.0
2.5,entropy,2,0.25,none,True,15,0.44101633393829404,0.32937045815765403,0.6379822554096912,0.20689655172413793,0.40310077519379844,0.014243294525974726
2.0,entropy,2,1.0,sqrt,False,10,0.20689655172413793,0.12386830281508159,0.5074270344052351,0.20689655172413793,0.34285714285714286,0.0
1.5,surprisal,3,0.25,none,False,10,0.6098003629764065,0.33122321089732004,0.6851037777510137,0.20689655172413793,0.4266666666666667,3.0
2.5,surprisal,5,0.25,none,False,15,0.6225045372050817,0.30694720353271426,0.6869605363523225,0.20689655172413793,0.43478260869565216,2.0
1.0,surprisal,3,0.5,none,True,5,0.7005444646098004,0.37159757559874085,0.7086494841222049,0.20689655172413793,0.4794952681388013,8.523552485186132
1.0,surprisal,3,0.5,len,True,20,0.647912885662432,0.30636842571051487,0.6698181380224015,0.20689655172413793,0.4393063583815029,0.21136172625223446
1.5,entropy,2,1.0,none,True,15,0.7840290381125227,0.30720415598816675,0.6459111164639287,0.20689655172413793,0.4413145539906103,0.04506232285819989
0.5,entropy,3,0.5,len,False,5,0.6206896551724138,0.3833698786481084,0.7084788630615441,0.20689655172413793,0.45430809399477806,0.21875
3.0,entropy,3,0.5,none,True,5,0.7622504537205081,0.2718736061304163,0.6356537797583203,0.20689655172413793,0.42290748898678415,0.001589031702025956
0.5,surprisal,2,0.5,none,False,20,0.6987295825771325,0.3896557248811763,0.7121522341322414,0.20689655172413793,0.46794871794871795,6.0
2.5,surprisal,2,0.25,len,True,5,0.5245009074410163,0.28646139049859354,0.6440844674615601,0.20689655172413793,0.4125560538116592,0.17231551654199254
1.5,entropy,5,0.25,none,False,20,0.6533575317604355,0.3245974009081941,0.6918583644465855,0.20689655172413793,0.45584045584045585,4.0
1.0,entropy,2,0.5,len,True,5,0.6279491833030852,0.4024188010486201,0.7349953831948292,0.20689655172413793,0.4702842377260982,0.09650512489112172
0.5,entropy,2,1.0,sqrt,False,5,0.691470054446461,0.40761849211313805,0.7272170701352925,0.20689655172413793,0.4551282051282051,0.9486832980505138
0.5,surprisal,5,0.25,none,True,15,0.662431941923775,0.3544805337540211,0.698944156730499,0.20689655172413793,0.4685714285714286,12.104631410428956
2.0,entropy,3,0.5,sqrt,False,5,0.7078039927404719,0.38293465707552415,0.7211048215504436,0.20689655172413793,0.48562300319488816,0.2581988897471611
2.5,entropy,2,1.0,none,True,10,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
2.0,entropy,2,1.0,len,False,10,0.20689655172413793,0.12386830281508159,0.5074270344052351,0.20689655172413793,0.34285714285714286,0.0
1.0,entropy,3,0.25,sqrt,False,5,0.6805807622504537,0.3852176272420828,0.6961038178971456,0.20689655172413793,0.44654088050314467,1.150792911137501
1.5,entropy,2,1.0,none,True,10,0.7676950998185118,0.3065261670104813,0.6500762776506483,0.20689655172413793,0.4434782608695652,0.015089413833132115
2.0,surprisal,5,1.0,len,False,20,0.6225045372050817,0.3297288436440156,0.6927215062828697,0.20689655172413793,0.4497354497354497,0.0196078431372549
2.5,surprisal,3,0.25,none,False,15,0.5862068965517241,0.30707896407340135,0.6818720141314384,0.20689655172413793,0.41836734693877553,2.0
2.0,surprisal,3,0.5,none,True,5,0.6606170598911071,0.35829743109471957,0.7052270263760086,0.20689655172413793,0.46418338108882523,4.06982225605716
1.0,entropy,3,1.0,none,False,5,0.7005444646098004,0.36841534318869645,0.7311915371953912,0.20689655172413793,0.4827586206896552,2.0
2.0,entropy,3,0.5,none,False,10,0.6987295825771325,0.31409893113748727,0.7013830342446505,0.20689655172413793,0.45394736842105265,2.0
1.5,surprisal,3,1.0,len,False,10,0.7041742286751361,0.33228666185819516,0.6775763780159781,0.20689655172413793,0.4280701754385965,0.06289308176100629
1.5,surprisal,3,0.25,sqrt,False,15,0.6061705989110708,0.37315713613475654,0.6899714962463367,0.20689655172413793,0.43342036553524804,0.4743416490252569
2.5,entropy,2,1.0,len,True,5,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
1.5,surprisal,3,0.5,none,False,5,0.647912885662432,0.36030163972576795,0.7002790156168454,0.20689655172413793,0.4393063583815029,3.0
3.0,entropy,5,0.25,sqrt,False,10,0.5172413793103449,0.2986472953721116,0.6333554137058894,0.20689655172413793,0.39545454545454545,0.0936585811581694
0.5,surprisal,3,1.0,sqrt,True,15,0.7386569872958257,0.398512690212809,0.7234734433337348,0.20689655172413793,0.47058823529411764,1.152635346819191
2.5,surprisal,2,0.25,none,False,20,0.6823956442831216,0.3094142036070412,0.6795335019470874,0.20689655172413793,0.4186046511627907,3.0
3.0,entropy,3,0.5,sqrt,False,20,0.7767695099818511,0.2808569632699949,0.6247541049419888,0.20689655172413793,0.4,0.10259783520851541
2.5,surprisal,5,0.25,len,True,20,0.5136116152450091,0.2705042390604038,0.6192239752699827,0.20689655172413793,0.4148471615720524,0.047493196173533744
2.5,surprisal,2,0.25,sqrt,True,5,0.6696914700544465,0.3185283850687222,0.6768035649765145,0.20689655172413793,0.4276729559748428,1.9767019832532438
3.0,entropy,3,0.5,sqrt,True,10,0.7822141560798548,0.27959734816532217,0.6172869244048336,0.20689655172413793,0.3939393939393939,0.014410414178220811
2.0,entropy,3,1.0,sqrt,False,20,0.20689655172413793,0.12729751075556772,0.5106387249588502,0.20689655172413793,0.34285714285714286,0.0
2.5,entropy,5,0.25,len,False,10,0.4627949183303085,0.2976313939387985,0.6324922718696053,0.20689655172413793,0.4032258064516129,0.008771929824561403
0.5,surprisal,3,0.5,none,True,10,0.7023593466424682,0.36496308750504586,0.7094423702276286,0.20689655172413793,0.4875,10.28205520912689
1.5,surprisal,3,0.25,sqrt,True,15,0.5644283121597096,0.3166155596080766,0.66526155204946,0.20689655172413793,0.42857142857142855,1.2940345149359507
2.5,entropy,5,0.25,none,True,5,0.6842105263157895,0.36194649295028053,0.690884820747521,0.20689655172413793,0.43506493506493504,2.925843042274149
1.0,entropy,3,0.5,len,False,20,0.6279491833030852,0.3826861934497106,0.7314926331847926,0.20689655172413793,0.4702842377260982,0.13333333333333333
3.0,surprisal,2,0.5,none,False,15,0.5317604355716878,0.297124559923452,0.6898109117186559,0.20689655172413793,0.42410714285714285,1.0
2.0,surprisal,2,1.0,len,True,15,0.6370235934664247,0.31490028180429275,0.6778875105383596,0.20689655172413793,0.44751381215469616,0.016077743169100146
0.5,surprisal,3,1.0,none,False,15,0.6606170598911071,0.3908062254506138,0.7116905536151592,0.20689655172413793,0.4610951008645533,4.0
0.5,surprisal,3,1.0,sqrt,False,15,0.7531760435571688,0.42420868649860716,0.7217973423260668,0.20689655172413793,0.48091603053435117,0.9805806756909202
1.5,surprisal,2,0.5,sqrt,True,10,0.6442831215970962,0.33503463026128616,0.6932835521297523,0.20689655172413793,0.45251396648044695,0.92096990368948
1.0,surprisal,3,0.5,sqrt,False,10,0.6932849364791288,0.3948402138036308,0.7061303143442129,0.20689655172413793,0.4565916398713826,0.6963106238227914
2.5,surprisal,3,0.5,none,False,20,0.6497277676950998,0.3098797685604961,0.6777871452085592,0.20689655172413793,0.4133738601823708,2.0
2.5,entropy,3,1.0,none,True,15,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
3.0,surprisal,2,0.25,sqrt,False,20,0.573502722323049,0.2890042477035238,0.6367979445180457,0.20689655172413793,0.39588688946015427,0.2508726030021272
2.0,entropy,2,0.5,len,False,15,0.5353901996370236,0.32457565500871716,0.6615379983138625,0.20689655172413793,0.4260089686098655,0.011235955056179775
0.5,entropy,2,0.5,sqrt,False,20,0.7622504537205081,0.42518899452008896,0.7223493516399695,0.20689655172413793,0.48221343873517786,1.9611613513818404
3.0,surprisal,3,0.5,none,False,5,0.6787658802177858,0.33223517931647445,0.7000281022923441,0.20689655172413793,0.445141065830721,2.0
2.0,entropy,2,0.5,none,True,10,0.705989110707804,0.373456210913511,0.7128849010397849,0.20689655172413793,0.46710526315789475,0.8029996373114594
0.5,entropy,5,0.5,none,False,15,0.7114337568058077,0.39178278654691434,0.7104159139266931,0.20689655172413793,0.4610169491525424,9.0
1.5,entropy,2,0.25,len,True,5,0.4863883847549909,0.3107160452802542,0.6453089244851259,0.20689655172413793,0.42362525458248473,0.12724377252395075
2.5,entropy,5,0.25,none,False,10,0.6352087114337568,0.29728078620508497,0.6760909711349311,0.20689655172413793,0.41739130434782606,2.0
2.5,entropy,2,1.0,none,False,15,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
1.0,surprisal,2,1.0,none,True,5,0.6642468239564429,0.38866867443818504,0.7086394475892248,0.20689655172413793,0.45427728613569324,2.83723211768492
1.5,entropy,5,1.0,none,False,20,0.7549909255898367,0.23842338041011418,0.640461279055763,0.20689655172413793,0.425531914893617,1.0
1.5,entropy,3,0.5,sqrt,False,5,0.7096188747731398,0.3876531489399855,0.7228411417559918,0.20689655172413793,0.47368421052631576,0.5388159060803247
2.5,surprisal,3,1.0,none,False,5,0.6261343012704175,0.3262398299388276,0.6797944518045687,0.20689655172413793,0.430939226519337,1.0
2.0,entropy,2,0.25,none,True,5,0.6460980036297641,0.3486877518920832,0.6898912039824963,0.20689655172413793,0.43804034582132567,3.812157856183139
2.5,entropy,5,0.5,sqrt,True,20,0.676950998185118,0.35012499690521737,0.6782889718575615,0.20689655172413793,0.4472049689440994,0.011530939108704502
2.0,entropy,5,1.0,sqrt,True,20,0.20689655172413793,0.12368431108973647,0.5105383596290497,0.20689655172413793,0.34285714285714286,0.0
0.5,entropy,5,0.5,len,False,20,0.7676950998185118,0.43471069306412463,0.7336504877755028,0.20689655172413793,0.49606299212598426,0.2857142857142857
1.5,entropy,2,1.0,sqrt,True,10,0.7695099818511797,0.3061361902433641,0.6493335742101248,0.20689655172413793,0.44541484716157204,0.0023362715789360866
2.0,surprisal,2,0.25,sqrt,True,10,0.5716878402903811,0.30192124235046625,0.6606246738126782,0.20689655172413793,0.4215686274509804,1.2095863443327648
1.5,entropy,2,1.0,none,True,5,0.7568058076225045,0.2989742503847874,0.653599100726645,0.20689655172413793,0.4462809917355372,0.000794515851012978
3.0,surprisal,3,0.25,len,False,15,0.5807622504537205,0.24611994158102432,0.6109940182263439,0.20689655172413793,0.39050131926121373,0.050314465408805034
1.0,surprisal,5,0.5,sqrt,True,5,0.6987295825771325,0.3703450122841941,0.716728893171143,0.20689655172413793,0.4713375796178344,1.4729265189338638
1.5,surprisal,3,1.0,none,True,10,0.6279491833030852,0.35789234911300066,0.7045545786663455,0.20689655172413793,0.46194225721784776,0.8937875459407225
1.0,surprisal,3,0.25,sqrt,True,20,0.6152450090744102,0.3200588319227861,0.6722670520695331,0.20689655172413793,0.42391304347826086,1.86728078174886
2.0,entropy,2,0.25,len,False,20,0.35753176043557167,0.2583465984492316,0.5937512545666225,0.20689655172413793,0.3811188811188811,0.02040816326530612
1.5,surprisal,3,1.0,sqrt,True,5,0.6515426497277677,0.3769502645965675,0.703801838692842,0.20689655172413793,0.45454545454545453,0.2647266848972645
2.5,surprisal,5,0.25,sqrt,False,10,0.6515426497277677,0.35107805587576,0.6937552691798146,0.20689655172413793,0.4514285714285714,0.35355339059327373
2.5,surprisal,2,1.0,sqrt,False,20,0.6642468239564429,0.3243214891786169,0.6701593801437231,0.20689655172413793,0.44776119402985076,0.14907119849998599
3.0,entropy,2,0.25,sqrt,True,15,0.5009074410163339,0.26346930950509373,0.5822794973704284,0.20689655172413793,0.3707093821510298,0.01990890699280022
1.5,entropy,2,0.25,len,False,15,0.5263157894736842,0.2668905724984276,0.6286382432052672,0.20689655172413793,0.4054669703872437,0.1069182389937107
1.0,entropy,2,0.5,len,False,15,0.6188747731397459,0.37317100177212226,0.7372335300493797,0.20689655172413793,0.4801980198019802,0.13333333333333333
2.0,surprisal,5,0.5,len,False,20,0.5607985480943739,0.30476124783491837,0.6640270584929142,0.20689655172413793,0.42105263157894735,0.044444444444444446
1.5,entropy,5,1.0,len,False,20,0.7549909255898367,0.2828718127055082,0.640039744670601,0.20689655172413793,0.425531914893617,0.006289308176100629
0.5,surprisal,2,1.0,len,False,10,0.7368421052631579,0.40661326621627375,0.7051065879802481,0.20689655172413793,0.4528301886792453,0.16071428571428573
0.5,entropy,5,0.5,len,True,20,0.6896551724137931,0.4405835802890309,0.7457946926813601,0.20689655172413793,0.49557522123893805,0.2012949513057387
2.5,surprisal,5,1.0,sqrt,False,15,0.6696914700544465,0.31695121205907884,0.6731201573728371,0.20689655172413793,0.4550898203592814,0.13245323570650439
2.5,surprisal,5,1.0,none,True,5,0.6878402903811253,0.3315626413105639,0.6757999116785097,0.20689655172413793,0.44516129032258067,0.5349111280285799
2.0,surprisal,3,0.5,sqrt,True,5,0.6569872958257713,0.34835186027320947,0.7037014733630415,0.20689655172413793,0.46153846153846156,0.7445969558368019
2.5,surprisal,2,1.0,none,False,10,0.6261343012704175,0.2866312448962458,0.6672086394475892,0.20689655172413793,0.42777777777777776,1.0
0.5,entropy,5,0.25,sqrt,True,10,0.6969147005444646,0.37426486922622704,0.7152234132241359,0.20689655172413793,0.47318611987381703,1.9821813589712984
1.5,entropy,2,0.25,sqrt,False,15,0.6406533575317604,0.32171835527841824,0.6875727648641053,0.20689655172413793,0.45,0.7184212081070996
1.0,surprisal,3,0.25,len,True,5,0.5499092558983666,0.3066809699428942,0.6697579188245213,0.20689655172413793,0.4232558139534884,0.3457568213491705
0.5,entropy,5,1.0,none,True,20,0.7259528130671506,0.4215864420025787,0.7402645630093541,0.20689655172413793,0.5049180327868853,2.09624069019593
1.5,surprisal,2,1.0,sqrt,True,20,0.6569872958257713,0.35264772794247623,0.7025171624713958,0.20689655172413793,0.45217391304347826,0.2863028317094776
2.0,entropy,5,0.25,none,True,10,0.6878402903811253,0.33970234568162994,0.6817013930707776,0.20689655172413793,0.43790849673202614,3.3879971472422037
1.5,surprisal,2,1.0,none,True,10,0.6243194192377496,0.3571161768910107,0.7025271990043759,0.20689655172413793,0.4623376623376623,0.879391519444261
3.0,surprisal,5,0.25,sqrt,True,20,0.5480943738656987,0.28356415458330964,0.6420671243325705,0.20689655172413793,0.4222737819025522,0.22507613533241005
1.0,entropy,3,0.5,len,True,20,0.6370235934664247,0.4025191695414613,0.7275683487895941,0.20689655172413793,0.46808510638297873,0.0966551599072917
3.0,entropy,5,0.25,sqrt,False,15,0.5390199637023594,0.3288028454892593,0.614838010357702,0.20689655172413793,0.3804878048780488,0.07930515857181442
1.5,surprisal,2,0.5,len,False,10,0.7023593466424682,0.29490466201387966,0.665903890160183,0.20689655172413793,0.41843971631205673,0.10416666666666667
0.5,entropy,3,0.5,len,True,15,0.6878402903811253,0.4260705058593475,0.7450218796418965,0.20689655172413793,0.4911242603550296,0.2129562942204738
3.0,surprisal,2,0.5,sqrt,False,20,0.5408348457350273,0.3350501492087484,0.670560841462925,0.20689655172413793,0.42630385487528344,0.14285714285714285
2.0,entropy,2,0.25,none,False,10,0.6261343012704175,0.29414428969273465,0.6865189289012004,0.20689655172413793,0.44021739130434784,3.0
1.0,entropy,5,0.25,len,True,5,0.5353901996370236,0.36852243756446224,0.6797342326066883,0.20689655172413793,0.42857142857142855,0.2024184298564332
